id,genre,name,artist,valence,energy
2Z5d1taNoyOoxRQQDazMWR,forro,Samba Lelê,Barbatuques,0.797,0.79
5EG4s8Yri5F9FZHSUVHAKE,forro,"Ai, Que Bom",Bicho de Pé,0.321,0.349
1scPNPG6a3uKjifVC6aWrg,forro,À Segunda Vista,Baião D4 / Rastapé,0.569,0.394
4S1qLo7aWpC3lfEpJ9Ki6W,forro,Você Está Sumindo,Rita Ribeiro,0.963,0.518
517sGkjw87xMfoR2zy7xjN,forro,Por Amor,Banda Magníficos,0.921,0.743
7pFs41TxlwDJANPMCsEYSe,forro,Petrolina-Juazeiro/ Lembrança de um Beijo,Baião D4 / Rastapé,0.835,0.594
7bmwGF4fRRowQGnn8VvonF,forro,Vou De Tutano,Forro In The Dark,0.969,0.598
7gPtCk0vCUMYUN5vNUL3LA,forro,Nosso Xote,Baião D4 / Rastapé,0.704,0.464
6FBLWUcYplq1C8HtepJBVH,forro,Se Renda - Live,Cavaleiros do Forró,0.851,0.812
2PmcijVARmgyOcVbtZNsad,forro,Ai Se Eu Te Pego,Banda Garota Safada,0.782,0.957
0Wycn9RnspyuedlLsu2FQZ,forro,Forró de Surubim,Jackson Do Pandeiro,0.973,0.651
2fqul71L9W3P7krzjDseV6,forro,Você Não Vale Nada,Various Artists,0.968,0.977
3t0NbtdFkXyqaueiSxYXcw,forro,Forró e Paixão,Baião D4 / Rastapé,0.924,0.646
7KT7YKAJidTBDIdZv3lsJb,forro,Deusa Do Pecado,Raiz Do Sana,0.893,0.637
59JveLo6fZNOY0qWytL7qd,forro,Língua de Jacaré,Baião D4 / Rastapé,0.833,0.809
3nSfubdZ65JxVTU5op2VAu,forro,Negócio bom é de dois,Pé de Mulambo,0.963,0.926
1DIj1iiVclLknlbGHJuLs7,forro,Tem Mulher Tô Lá,Jackson Do Pandeiro,0.97,0.615
24JEw6xMRLOH33slio3mOD,forro,Meu Encanto (Ao Vivo),Banda Calypso,0.634,0.891
7xzyVBp1Hc4IzHCHoEQbGa,forro,Andar Com Fé,Menina do Céu,0.9,0.821
3Sg8aqH8nGwbD7OompKqlZ,forro,Agora Estou Sofrendo,Calcinha Preta,0.238,0.472
1AHI2mv2kA94l9LtME7hdf,forro,Amor Dos Amantes,Raiz Do Sana,0.581,0.373
3jXOGnc0zBiWcpKUzhAtdj,forro,"Sonho De Papel / Cai, Cai Balão - Medley",Forroçacana,0.963,0.625
5KQUOSnA7c8BimAPTVhy6V,forro,Xote dos Milagres,Baião D4 / Rastapé,0.77,0.474
40s9pZWnIot39Re7TFfFyK,forro,Forró Brecado,Airto Moreira,0.96,0.905
4jkUVnI4dE63CKc17I4gtM,forro,Tomara - Live,Alceu Valença,0.58,0.83
0mhTrhYOXLnJTqNyMtpJAL,forro,De Lua a Jackson - Forró da Terra,Trio Nordestino,0.962,0.895
1v7heFjEb3ofUyM9wxUrhk,forro,Bandido do Amor,Calcinha Preta,0.798,0.81
3IRjllzv4uPHDM3bDzEcoD,forro,Eu Era Feio - Live,Cavaleiros do Forró,0.775,0.868
0ESP9LIvKHl1FwydaDw8m5,forro,Noites Brasileiras / Matutu De Opinião - Medley,Forroçacana,0.95,0.55
2AGHTt3jRoO3mh6DMHuHdS,forro,Sete Meninas,Dominguinhos,0.967,0.81
4t8aAmu1izliYElYEv8SOx,forro,Neblina da Paixão,Baião D4 / Rastapé,0.781,0.449
2YBfQoDUSUS2Llw8WXuCeJ,forro,Abertura,Banda Garota Safada,0.0549,0.888
5zATeaw3QeqvwdbQcMvi8R,forro,Mr. Sganzerla,Gilberto Gil,0.856,0.531
1EaiqEypRyvhup9OT4hbTh,forro,Foi por um Triz,Trio Virgulino,0.807,0.647
7lytkQZCWPMv68OLK2mMRZ,forro,Chão Chão Chão,Aviões do Forró,0.947,0.946
0hUgbvETEX3vNrIpBemOOn,forro,Vem Morena,Dominguinhos,0.849,0.904
28q69onB0uNd0WGNcKpMkr,forro,Vira e Mexe,Bonde do Forró,0.895,0.9
3C6riHowFU9ucIOAWGf9hN,forro,Sem Você Eu Nada Sou,Trio Nordestino,0.746,0.55
0SVVyjfih1VI7MjYAet93D,forro,Balada,Leo Estakazero,0.856,0.879
0gk0Oe9W6p1TJ3AXRrNt27,forro,Vientos del Plata,Bicho de Pé,0.735,0.648
2fJjpeiHwe0Z4uXNnMdPb6,forro,Sorte,Raiz Do Sana,0.893,0.705
6qOvmZvGH2zBxj4pZeagnG,forro,É Linda Nossa História,Calcinha Preta,0.864,0.823
6LvuRWVuOMAhTPqxHsdV4Y,forro,A História do Peixe Tuninha,Pé de Mulambo,0.879,0.717
3bQ8NliFntlyDV8ywFpzx6,forro,Chega de Sofrer,Limão Com Mel,0.367,0.804
71k3mdfDdk7936qPhS4v5v,forro,Pot Pourri: Lamento Sertanejo / Não Sonho Mais,Menina do Céu,0.57,0.667
4buz6x9LURCw6SeDDml5ud,forro,Se Eu Pudesse - Live,Cavaleiros do Forró,0.86,0.841
3nFyKq6nPShsYrGDQUdLul,forro,Estrada De Caninde,Forro In The Dark,0.613,0.358
0b9kBiIjaagPmN5Nv64zPf,forro,Ainda Queima,Trio Nordestino,0.934,0.609
3cG7gB66B0vrNdcaAvaOsQ,forro,Beijar no Meu Pé,Aviões do Forró,0.935,0.916
5DrrmwLIMmVvg6Z7NzBsHM,forro,Longe (Far Away),Calcinha Preta,0.679,0.738
31LiyEjWmhDrcrSQ4yCCbS,forro,Enxugando Lagrimas,Forró do Muido,0.911,0.836
1xua3wzXhLkcxAOXEZXoFB,forro,O Leaozinho (Little Lion),Meja,0.76,0.574
0EXhgSK7WhHFDWLLcta3Xx,forro,Homem Perfeito (El Hombre Perfecto) (Ao Vivo),Banda Calypso,0.74,0.83
5jyDoHjjnJU1r2qmDqpvaC,forro,Quando A Gente Ama,Leo Estakazero,0.838,0.715
1c6FJa9HCIn9YruMdh07I1,forro,Gostosão,Various Artists,0.645,0.923
4SVvAqf7O5zKebWjYTNHK0,forro,FM Rebeldia - Live,Alceu Valença,0.519,0.803
1qamKCfDlcPV44niEiQsOa,forro,Faço Chover (It Will Rain),Calcinha Preta,0.469,0.729
5QzSVGMTC9FbNR2Xrd8ZU5,forro,Coração sem Noção,Banda Garota Safada,0.756,0.967
0tSWIVUGJycYjYealjBi02,forro,Pescador,Pé de Mulambo,0.546,0.527
1cJEkr9DBFlW32M0ebZQRy,forro,Pra Não Te Ver Sofrer Eu Sofro,Limão Com Mel,0.754,0.887
4dq6ycAEuzVt6WmBOlYV2Y,forro,Fede mas é gostoso,Various Artists,0.961,0.781
6Koxj1m1dzphdadCQkj1jw,forro,Forró Do Quem Quer,Dominguinhos,0.972,0.856
6WYKcmVxLW4qHGdRUMjgSe,forro,Colo de Menina,Baião D4 / Rastapé,0.709,0.458
5cFIJFrBTINBw1i1W2IcXL,forro,"Choro, Imploro",Bonde do Forró,0.796,0.852
1zGf1GAPJIYdHWKvKbkS9J,forro,Meu Segredo É A Pegada,Leo Estakazero,0.898,0.952
26I5AzBYzw8zjDaQt2AOFJ,forro,Imagino (Ao Vivo),Banda Calypso,0.423,0.51
0FocHEEVl1kosouczziGWA,forro,Pássaro Bacurau,Jackson Do Pandeiro,0.977,0.722
0VfvKSn8lp5fJsNxV3YEXh,forro,A Praia,Various Artists,0.772,0.935
3Ge10xLO0XHPuQnaLXh253,forro,Meu Grito de Amor,Bonde do Forró,0.434,0.62
3HLmDwspFo9oq1KJHPOWBP,forro,Avisa,Falamansa,0.718,0.689
4nVHqKSilCvMksOqGDZYZJ,forro,Cajueiro Abalador,Bicho de Pé,0.889,0.664
3mULFp2Rl3t2yLpX9joUP5,forro,Diga a Ela - 1ª Versão,Gilberto Gil,0.336,0.227
7CaVa1QTYpA5IOD3h5pTLZ,forro,Eu Era Feio,Banda Garota Safada,0.496,0.956
4ZDVJ1aRiDQGESlPjgKaQm,forro,Cansado de Arriscar,Forró do Muido,0.909,0.842
1QI1i9t1EJKOx4iUtVx0Qi,forro,Pagode Russo/ Isso Aqui Tá Bom Demais,Baião D4 / Rastapé,0.844,0.728
0p0weF7txVz5J4BYyaRzL1,forro,Deixa Entrar,Falamansa,0.795,0.0675
0OwJ13Uw93AC6wg8CgSOAj,forro,Espiral,Raiz Do Sana,0.954,0.598
5fpJ00Y4BGrnvQC2cF3mQS,forro,Só Froid Explica/Onde Está Você (Meu Amanhecer)/Ninguém Vai Separar,Banda Garota Safada,0.621,0.95
27ILOOVgs1rGCc7q7EINNA,forro,Doa a Quem Doer (Ao Vivo),Banda Calypso,0.958,0.84
4dMyKNzIZqh1k0qN9lTUFO,forro,Sem Graça Sem Jeito,Forró do Muido,0.864,0.877
3KCe5m7vCWIeqRtkZp1TYC,forro,Amor de Rastapé,Baião D4 / Rastapé,0.922,0.597
1YN9a33L6d14qkK9MYJmsq,forro,Forró de Tóquio,Falamansa,0.875,0.613
7L761Ok75CmntUKv47dxTD,forro,Andando Na Noite,Raiz Do Sana,0.504,0.455
5u8vhCaxI2B5coBtRJtBrp,forro,Versos Sinceros,Baião D4 / Rastapé,0.806,0.617
2VMw4fKhDyigIb3HeRAtgX,forro,Feira De Mangaio,Forro In The Dark,0.96,0.812
6MAom7UZcwDceJp0rNF9tb,forro,Forró Lunar,Alceu Valença,0.67,0.717
0rCbqaXuaPRXFDl3T4bqtq,forro,O Livro,Limão Com Mel,0.483,0.679
3nL5JQzzdaKOFcTjvHA7Ei,forro,Vai Pegar Fogo (Ao Vivo),Banda Calypso,0.917,0.909
3Ohd2dekYrjAQCeztoBlkr,forro,Só Sei Dançar Beijando Na Boca,Banda Garota Safada,0.771,0.99
46yAhqjBAlW9HUT6wQ19Em,forro,É o Pente,Various Artists,0.707,0.962
0DzlrvOgqxgwBO0kjNZtVZ,forro,Bota Severina Pra Moer,Dominguinhos,0.968,0.945
5QC2GQTAB4S8NXuh2wVK15,forro,Cochilou o Cachimbo Cai / Balanço Bom,Trio Nordestino,0.95,0.853
5wzUtAYUwVFJjuiuP4jxWW,forro,Bicho Maluco Beleza - Live,Alceu Valença,0.482,0.738
7k9WApaPspqnGvAzmQN4WO,forro,Declaração de Amor,Calcinha Preta,0.603,0.608
31HJZsz8kGih7gBEPCozWk,forro,A Aranha e o Tucano,Bonde do Forró,0.956,0.918
2gYEPSSGgBbL03Mmi16Xsp,forro,Festa na Piscina,Aviões do Forró,0.968,0.932
2VlmeGKtykF2zFUtyPJykL,forro,Confidência,Falamansa,0.946,0.615
6pFZIneQWt7wBLNVRD06VT,french,Pour un flirt - Live à l'Olympia / 1992,Michel Delpech,0.793,0.802
0hKSSwDS1cljR4L30wddoo,french,Le Tourbillon,Jeanne Moreau,0.474,0.202
0KohQOskshsDecSU758hCG,french,Une Jolie Fleur,Georges Brassens,0.895,0.132
1JVRh84ZqZy54HCq8h07IO,french,Le moribond,Jacques Brel,0.743,0.623
4JhUljpTRmzjzlXGXNpt76,french,Vertige de l'amour,Alain Bashung,0.776,0.537
5AblLyBq3BDpDoo1vgXZYO,french,I <3 U SO,Cassius,0.136,0.798
02JUkXYxOQyCc5l2yu9jff,french,L'excessive,Carla Bruni,0.409,0.376
4nZzwGvWRuyauiErMKX9Mm,french,Et alors !,Shy'm,0.365,0.848
2iRMemYzt4m9UPMCz1WwH5,french,Pourtant,Vanessa Paradis,0.0466,0.615
3HNEdgclzcx0jsaQs9BgXb,french,La tendresse,Jacques Brel,0.354,0.325
75JhYiJGVEaIO4sp6bsX4I,french,"Dis, quand reviendras-tu ?",Barbara,0.328,0.215
5llDIH1OhU6G5R0khPFneu,french,She,Various Artists,0.373,0.51
2reWUuo7UbJxTTviayv43T,french,quand c'est ?,Stromae,0.251,0.363
7yfTZqfc7KVNvfmcYdcE4R,french,La vie ne m'apprend rien,Daniel Balavoine,0.143,0.44
0GIRUl3YJAGBauaqe10oWm,french,La Liste,Rose,0.461,0.451
6Zihu33czIhCuqNqjlpLzc,french,La fille du Père Noël,Jacques Dutronc,0.934,0.687
0BuWeg4wFfIeTjqtFh46A1,french,Toutes les nuits,Colonel Reyel,0.784,0.831
6yT8nFY1DXt9A4BOZTtVme,french,Il y a,Jacques Brel,0.63,0.41
1jL4dBrmBpkAwxiMFzHulz,french,Rockollection,Laurent Voulzy,0.788,0.54
5ltdjMGizJoqS5x7rZzij2,french,C'est Si Bon,Various Artists,0.546,0.324
6PSxArhViwNdTunPjDInJN,french,Jardin d'hiver,Stacey Kent,0.557,0.141
5WWqmJQa8uCOQum1d8DP9M,french,Ignore-moi,Mélanie Pain,0.646,0.639
6nWTEdr1ANvs9NNdcXkXVy,french,Fatigante,Louise Attaque,0.795,0.839
1msWhAVq9JDhBIlnw9LsHg,french,Pas si simple,Yann Tiersen,0.495,0.491
1QyXwLTYF4UMuQpBkdCuaA,french,La Ceinture - Radio Edit,Élodie Frégé,0.412,0.381
1HOtCYTuOCISpTn9cW6fcz,french,Ma philosophie,Amel Bent,0.45,0.724
7Ie84YBgPUjWM03kcyUWBb,french,Le métèque,Georges Moustaki,0.551,0.275
6IdK4V1a1MKx34ffGgdx2r,french,Voilà l'été,Les Négresses Vertes,0.793,0.842
2YqJtf70He3fRyMixKLp8J,french,La Java Bleue,Various Artists,0.881,0.481
7ycDyrJEPBwzy2uAvtTZyh,french,Le Premier jour (Du reste de ta vie),Étienne Daho,0.459,0.485
1Jt19E9l0qsK1y6sG1v1du,french,C'est comme ça,Jacques Brel,0.952,0.322
4L2bUYqR753ukIW7CU6pty,french,Rail De Musique,Stromae,0.61,0.805
3VtgKyNdd9D7T3u9FZbrsX,french,Ma Benz,Hôtel Costes,0.445,0.338
1pKYYY0dkg23sQQXi0Q5zN,french,Around the World,Daft Punk,0.841,0.795
4i7SuflHJsKPggv8uOFWDJ,french,Les bles,Jacques Brel,0.868,0.556
1ZcUnNVLGnUnLxO7wXpVnv,french,J'ai tant escamoté,Zaz,0.666,0.435
0AKewzex4lRIxasCOxzAKX,french,Aux armes et caetera,Serge Gainsbourg,0.716,0.307
073YJj1ECV43KwdCbhxrTM,french,Mon frère,Maxime Le Forestier,0.371,0.232
4WnEirPtoKkKT11VXJF72O,french,La valse des monstres,Yann Tiersen,0.921,0.278
4OaKTmkvwoAYvSjTCjCWp1,french,La Plus Belle Pour Aller Danser,Sylvie Vartan,0.359,0.298
7gHRVNiuL66Z6fE6DwZaFT,french,Jardin d'hiver,Henri Salvador,0.573,0.144
2NcbZIXzHNseppP3aWITwG,french,L'amour avec toi,Michel Polnareff,0.334,0.472
0kGyoMjBtcYbxC06HsiZSn,french,Les pieds dans le ruisseau,Jacques Brel,0.279,0.153
1e9qVfNKLsWJZVjEYAzQyK,french,La bohème,Charles Aznavour,0.554,0.269
4GwiwbztfvtXizSHpEErIQ,french,Ton invitation,Louise Attaque,0.614,0.582
4858I1hvKDTMxqlls0rkEv,french,Toujours,Zaz,0.889,0.882
6GKVPJAn4If4mdREJfaPdU,french,Siffler sur la colline,Joe Dassin,0.538,0.602
5e9rm7kBstxsU1Evu1hwzv,french,La bombe humaine - Remasterisé En 2006,Téléphone,0.151,0.686
3A92gdzkl64FX8puP7zbCD,french,Toi et moi,Guillaume Grand,0.43,0.528
1vpYFK0twBvjgezr2pOca2,french,Francis,Cœur De Pirate,0.582,0.261
0zVgQaDOdSY9F9uqPba6Cq,french,Vole,Céline Dion,0.0968,0.079
12GiNzAQpk0nKPvCm8brAQ,french,La Chanson de Catherine,Édith Piaf,0.368,0.0929
6XMAXoCdSL4TzGsVZF4kPe,french,La Rouille,Arlt,0.685,0.465
6jdOi5U5LBzQrc4c1VT983,french,"Hold On, We're Going Home",Drake,0.289,0.414
7sfyz8YweX0pRPDmDOKj3y,french,Une fille aux yeux clairs,Michel Sardou,0.239,0.528
24dPBEDIlxeItbIPPK6jH5,french,L’air de la bêtise,Jacques Brel,0.249,0.326
6IkwfBJSOLwte5ArWILXEy,french,Paris,Camille,0.304,0.484
5AkwObmYJfSZchpZYirTiu,french,J'ai demandé a la lune,Indochine,0.624,0.626
2eanAA7xH8HgGN8jahJOsJ,french,Mon légionnaire,Serge Gainsbourg,0.919,0.72
28ZktohmnngWZqSa581Qt6,french,Les comédiens,Charles Aznavour,0.859,0.47
4NdsK3cARNmB86hvielcqh,french,Elle panique,Olivia Ruiz,0.645,0.921
4prNHQCgqVpmGJRulNK4zg,french,Belle demoiselle,Christophe Maé,0.798,0.612
1Ek1OEhcEw9gRr5fxVizhk,french,J'te l'dis quand même,Patrick Bruel,0.221,0.248
1JzVqNkx9nXBxZS0vNsKZx,french,"Et moi, et moi, et moi",Jacques Dutronc,0.83,0.667
3pWBtajUyESxMhyxWD78zR,french,J'ai dix ans,Alain Souchon,0.672,0.276
4ALs6s4aEty6LkrDVZb06M,french,L'anthracite,Serge Gainsbourg,0.814,0.525
0TdnNoSz5Z1s9iekOk5DED,french,Ta douleur,Camille,0.648,0.385
4ONxNDUiBKOeNs3J8FCsra,french,Jolie Môme,Léo Ferré,0.6,0.535
1hBMOQsj5MXVMgDlYdxMqc,french,C'est un gars,Édith Piaf,0.204,0.226
12NV9OkfIQJrCrKT12pf66,french,Il suffirait de presque rien,Serge Reggiani,0.651,0.393
79dWaFoHkhoPZ4dd5g68zB,french,L'hymne de nos campagnes - Live,Tryo,0.779,0.525
56A3akS768ZzQA6zkGZ13n,french,En t'attendant,Mélanie Laurent,0.412,0.434
0PZiPbrDCdORrSW6IIICRG,french,Qui de nous deux,-M-,0.727,0.704
4x2qUYoy00RJtIJ73fLYio,french,Un homme heureux,William Sheller,0.184,0.208
6BAtHDZFdM7UkpGZsyBvQI,french,Saint-Laurent,Cœur De Pirate,0.228,0.507
6u0V2dBGoXUGGGSw37L0oS,french,Éducation sentimentale,Maxime Le Forestier,0.682,0.229
0vhIVeIWv6rd1ROL5Npg1t,french,Tombé du ciel,Jacques Higelin,0.747,0.456
1hVpdKwOS4JdLjXeiQL2JA,french,Déterre,Zaz,0.456,0.525
5lFMiAVZFUaJeCdL9fIQD9,french,Hélène,Roch Voisine,0.191,0.473
1HCgiisVYMZDv1IbKcpLWT,french,Le Chat du Café des Artistes,Charlotte Gainsbourg,0.217,0.492
2hJeAUgDrN2vCILhpXuj0V,french,J'veux du soleil,Au P'Tit Bonheur,0.879,0.7
1S3YjMgKItd4QFkx1OMCkm,french,7 Heures du Matin,Various Artists,0.721,0.542
5sXYRa6fja4Uf31k1mONbK,french,Disque d'or,Sexion d'Assaut,0.603,0.957
496eQC5FPo3dmfNRXPcmps,french,La groupie du pianiste - Remasterisé en 2002,Michel Berger,0.667,0.751
2f7IFANgbXsqoxEfSRpNE5,french,Comme un boomerang,Étienne Daho,0.562,0.689
45pz0jc3LgsVqmoE4wf6xo,french,San Francisco,Maxime Le Forestier,0.388,0.217
515IX7SxbcQxqsiSR1o9sl,french,Those Dancing Days Are Gone,Carla Bruni,0.671,0.401
0bdPQOFYpNqiGHe6yWzvcy,french,L'Amérique,Joe Dassin,0.93,0.74
4jVWTDZ4gLbdnPqijDABun,french,Ils appellent ça,Sexion d'Assaut,0.603,0.867
18ReHyO73VGlwKxZOSpytI,french,Plus bleu que tes yeux,Édith Piaf,0.436,0.23
48gsLPdOUEDjr7P8Wvykne,french,Budapest,George Ezra,0.424,0.247
6w548oLk6lVArwnW4ze9fx,french,La maison près de la fontaine,Nino Ferrer,0.18,0.302
00aDaQoYvFRzM2tqrFsKmi,french,"Parle, Hugo parle",Michael Jones,0.178,0.411
3jVvVlVKriue8BfiqyQlN6,french,Les passants,Zaz,0.691,0.641
11SrXDwSAftI8pioXBKtGN,funk,Freedom,Soulive,0.859,0.871
2N6RKUqTjFbEBjFlfHyLJZ,funk,Set Your Mind Free,Ridin' Thumb,0.862,0.787
3gLBGaGPWKHi9utz69uHCc,funk,Cook It,Cookin' On 3 Burners,0.885,0.91
3k0Jp5IYHtBeSNKUEOqE0i,funk,"So Ruff, so Tuff",Zapp,0.91,0.667
5hWLHFSmomXmeTXEE478My,funk,Mary Jane,Rick James,0.881,0.82
1UAA5hS4Ltn4QDmFeh5UCH,funk,Funk In The Hole,Roy Ayers,0.947,0.98
3oJL3rNbTyRmHaU2Yr4TpP,funk,Too Hot To Stop (Part 1),The Bar-Kays,0.587,0.848
0SnpZEgj2yOQlWu5k13Guz,funk,Can''t Fight The Funk,Doctorfunk,0.907,0.878
6OBeM4d4RGzxcMphQVSgED,funk,Love Rollercoaster,Ohio Players,0.491,0.889
15Q2Tp792e30i2AfJmGwYz,funk,Let's Do Funk,Strokeland Superband,0.833,0.716
6HZKlK1mDDBsILMoNNncxL,funk,I Want Your Love,CHIC,0.937,0.723
0hyZgl8tHThlycPEVwBpax,funk,Baby Love,Mother's Finest,0.956,0.783
6emEzY0U6EGCkbQJZvoAvn,funk,Got To Be Enough,Con Funk Shun,0.977,0.718
62W5VouctXG9jggZdHaEi1,funk,Livin' It Up,Mandrill,0.639,0.612
2INsiycUgobLSy4ksO4MzK,funk,Paint The Toon (feat. Connie Lush),6ix Toys,0.902,0.967
71tafQXxEtS3T5WsFlhoq2,funk,Rock Me Again & Again & Again & Again & Again & Again - Single Version,Lyn Collins,0.954,0.586
2fmMPJb5EzZCx8BcNJvVk4,funk,Low Rider,War,0.99,0.647
4Gg7js0Xz6yvnTc3QkWkTu,funk,Shake Your Rump To The Funk,The Bar-Kays,0.784,0.907
0RgcOUQg4qYAEt9RIdf3oB,funk,Shining Star,"Earth, Wind & Fire",0.799,0.692
1TB0dZqFRQsnf4fLLLRKQV,funk,Just Kissed My Baby,The Meters,0.961,0.615
6Pb0WHqmmTL308Z2uQrNP1,funk,Slippery When Wet,Commodores,0.944,0.866
1uxzFavoQSzR6NhzeSbHdM,funk,I Wanna Be Your Lover - Single Version,Prince,0.83,0.442
2XKmD2Fy4rVWzL7CFDpd2s,funk,The Payback,James Brown,0.73,0.793
06ObEGGlc8iwNI3vmtRm1s,funk,Standing On The Verge Of Getting It On,Funkadelic,0.757,0.777
6jMpvxSOhGirrDniVBqEjH,funk,Reach Out,George Duke,0.917,0.64
0BRETWVsgLUOyuw1GQdhiG,funk,Fire on the Bayou,The Meters,0.975,0.61
66TSoVnJ1P9Tyok03zUlTr,funk,What Is Hip?,Tower Of Power,0.597,0.733
1OO2Fp9PsnaayiekeXuGJX,funk,Tell Me Something Good,Rufus & Chaka Khan,0.757,0.546
4BO3iUMPSAgFmZ30MV8rBO,funk,It's Serious,Cameo,0.947,0.775
4XsH9zBWPOCdXoH9ZDdS8r,funk,Superfly,Curtis Mayfield,0.748,0.708
1E2PoZuAm8OVEyIzT2SAvD,funk,Knockin' em Down (Feat. Bruce Briney & Kurt Kupcho),Phat Phunktion,0.601,0.82
1EIl3D1fyxXRuzcUw3bxen,funk,Dream On Dreamer,The Brand New Heavies,0.96,0.835
3h5IJ0EzVpkiaoL174GC3M,funk,Let It Whip,Dazz Band,0.954,0.9
7cnWNeQIQutKJmL3MZSfr6,funk,Do It Like You Do,Lettuce,0.835,0.525
7b8s4Z0abQQ4x4jpct4GjR,funk,Cissy Strut,The Meters,0.709,0.799
4dwrL3Z5U2RZ6MZiKE2PgL,funk,Superstition,Stevie Wonder,0.863,0.751
0nyrltZrQGAJMBZc1bYvuQ,funk,Get Up Offa That Thing,James Brown,0.8,0.664
3pInAc8KCHwv0kEEiamZtu,funk,Working Woman,Gizelle Smith,0.875,0.947
2x1LQq8lsUzAA2wNj8yjC9,funk,Pick Up the Pieces,Average White Band,0.889,0.853
17Y2K7uNxMkaTDBtf1Tcv3,funk,Let A Woman Be A Woman - Let A Man Be A Man,Dyke & The Blazers,0.873,0.565
74iQ3gahRTOGc19bYadBE3,funk,Thank You (Falettinme Be Mice Elf Agin) - Single Version,Sly & The Family Stone,0.897,0.709
01gDLZsi0j5fWC28FLPNO8,funk,Move on Up - Extended Version,Curtis Mayfield,0.876,0.975
0xbkxTqSaW5blsYgRXpB5I,funk,Funkin' for Jamaica,Tom Browne,0.656,0.776
65QiQd4yytULgtiBL7b6ai,funk,Fire,Ohio Players,0.82,0.807
7BaCmGzaj4tzJkPT2JhkxO,funk,Workin' Day And Night,Michael Jackson,0.849,0.963
3T2CGUAb3plUAE1O4C8St9,funk,Freak U,Nils Landgren Funk Unit,0.799,0.598
5W5FVsgGCe3T9nIMkiXqNo,funk,Sing a Song,"Earth, Wind & Fire",0.969,0.698
62fnuo5anKzkxu7fL8kp0d,funk,Get Down Baby,Excellent Gentlemen,0.731,0.457
0tIUC7pNotlR2fxrpNcEMb,funk,Diggin' On James Brown,Tower Of Power,0.886,0.641
3F0ciwEhXa4ExmJIkBJmkJ,funk,Think (About It),Various Artists,0.715,0.608
3nqP8YOhxJPdUzXJWbdKyT,funk,Don't Stop (feat. Tiffany Austin),Orgone,0.928,0.88
4FuSwwcHdeSuZcdA4Sice2,funk,Give Up The Funk (Tear The Roof Off The Sucker),Parliament,0.806,0.579
2k7ysbG2zy03fCZOax5HjJ,funk,The Cisco Kid,War,0.961,0.858
6SLHenZf92A605uJP5dURV,funk,Pick Up On Your Line,Jurassik Funk,0.8,0.687
0G3fbPbE1vGeABDEZF0jeG,funk,Good Times,CHIC,0.893,0.657
3s5dXFe9vDNVhLg332B0Yy,funk,Staying Alive,Electro Deluxe,0.659,0.773
0mLAgHQP1BOkoHhDu622BQ,funk,Get Down On It,Kool & The Gang,0.966,0.646
2fEdBCtMRLHJ53fB7hQVpR,funk,Soul With A Capital 'S',Tower Of Power,0.815,0.972
13v3siPyvy5TTEZYmGPPse,funk,Give It To Me Baby,Rick James,0.965,0.727
1bYBLZUHKK0m93qZ4cMWJC,funk,Play That Funky Music,Wild Cherry,0.901,0.87
7kQlRwniTCGhVny4V5whXZ,funk,Hot Pants... I'm Coming I'm Coming,Various Artists,0.886,0.739
3vtndp1juzqgWOe4rQIP9V,funk,High Time,Ole Børud,0.948,0.78
3O74zfxMcavmMSfoHk5OZW,funk,A Chance For Peace,Lonnie Liston Smith,0.963,0.691
4uDPo1KjluMUZ6F15zp4n9,funk,Dance Wit Me,Rufus & Chaka Khan,0.91,0.736
2TrNXQBxFEv7xqeOaJwPyS,funk,Hot Damn! (feat. John McCallum),The Haggis Horns,0.867,0.825
3hPjqX0kd294vzmyKvJn6u,funk,I Couldn't Love You More,Incognito,0.619,0.688
6CSLNGruNhqpb5zhfs5n3i,funk,Celebration - Single Version,Kool & The Gang,0.931,0.656
3z8kox8O9CTOPJOtgK6Xan,funk,Work to Do,Average White Band,0.856,0.917
09bDHWxnX2BjMPbj30PRQ4,funk,Do U Want It?,Papa Grows Funk,0.923,0.852
26FOglnpqOEWUyspcbNYq6,funk,Got to Be Real - Single Version,Cheryl Lynn,0.886,0.599
2bAmuf7gFx5ziCMcGYjw2v,funk,Ffun,Con Funk Shun,0.853,0.64
7723JnKU2R15Iv4T7OJrly,funk,Funky Town,Various Artists,0.342,0.63
56zGhoVjHxTQTEn1udEOCb,funk,Fight the Power - Pt. 1 & 2,The Isley Brothers,0.755,0.745
75M0s0wMaMxORYUZS3DZ6E,funk,Solid Like The Rock,Rocco Prestia,0.896,0.556
5VJjhHyG8NZ5xdgG6uTb3P,funk,Brick House,Commodores,0.631,0.782
1PkMWk02bzigX3neSBa5we,funk,Watermelon Man,The J.B.'s,0.85,0.576
1MOl6vGP299N8vd4zaHMTE,funk,"Outstanding - Original 12"" Mix",The Gap Band,0.849,0.504
2RX8kOnJEVirXwP1FRgXBD,funk,House Party,Nils Landgren Funk Unit,0.893,0.731
4pW3aTX3kAmOaPJfc9UM12,funk,Express Yourself,Charles Wright & The Watts 103rd Street Rhythm Band,0.882,0.683
3Ho35OJixLg20qshXRgfBs,funk,More Bounce to the Ounce,Zapp,0.839,0.762
09QvRDQFnrgW7bFuG58WE7,garage,I Can't Give It Up (feat. Nadia),Artful Dodger,0.964,0.708
